  1.00000e-02	 -1.08788e-03
  2.00000e-02	 -1.07225e-03
  3.00000e-02	 -1.06844e-03
  4.00000e-02	 -1.05564e-03
  5.00000e-02	 -1.05163e-03
  6.00000e-02	 -1.03393e-03
  7.00000e-02	 -1.02112e-03
  8.00000e-02	 -9.98138e-04
  9.00000e-02	 -9.95392e-04
  1.00000e-01	 -9.95755e-04
  1.10000e-01	 -1.01491e-03
  1.20000e-01	 -1.03218e-03
  1.30000e-01	 -1.06779e-03
  1.40000e-01	 -1.09138e-03
  1.50000e-01	 -1.11662e-03
  1.60000e-01	 -1.13319e-03
  1.70000e-01	 -1.16434e-03
  1.80000e-01	 -1.19208e-03
  1.90000e-01	 -1.22966e-03
  2.00000e-01	 -1.22683e-03
  2.10000e-01	 -1.17463e-03
  2.20000e-01	 -1.07497e-03
  2.30000e-01	 -9.74878e-04
  2.40000e-01	 -9.84793e-04
  2.50000e-01	 -1.16248e-03
  2.60000e-01	 -1.40223e-03
  2.70000e-01	 -1.66216e-03
  2.80000e-01	 -1.92052e-03
  2.90000e-01	 -2.04902e-03
  3.00000e-01	 -1.97191e-03
  3.10000e-01	 -1.82439e-03
  3.20000e-01	 -1.67104e-03
  3.30000e-01	 -1.52570e-03
  3.40000e-01	 -1.35425e-03
  3.50000e-01	 -1.20869e-03
  3.60000e-01	 -1.08678e-03
  3.70000e-01	 -9.71032e-04
  3.80000e-01	 -8.62476e-04
  3.90000e-01	 -9.72888e-04
  4.00000e-01	 -1.32267e-03
  4.10000e-01	 -1.74920e-03
  4.20000e-01	 -2.15935e-03
  4.30000e-01	 -2.52029e-03
  4.40000e-01	 -2.68127e-03
  4.50000e-01	 -2.63931e-03
  4.60000e-01	 -2.55656e-03
  4.70000e-01	 -2.49227e-03
  4.80000e-01	 -2.42250e-03
  4.90000e-01	 -2.30175e-03
  5.00000e-01	 -2.11510e-03
  5.10000e-01	 -1.63811e-03
  5.20000e-01	 -1.59448e-03
  5.30000e-01	 -2.37780e-03
  5.40000e-01	 -2.91457e-03
  5.50000e-01	 -2.38512e-03
  5.60000e-01	 -1.79276e-03
  5.70000e-01	 -1.89004e-03
