  1.00000e-02	  5.02735e-04
  2.00000e-02	  7.48869e-04
  3.00000e-02	  1.12548e-03
  4.00000e-02	  1.26848e-03
  5.00000e-02	  1.27161e-03
  6.00000e-02	  1.13219e-03
  7.00000e-02	  1.32489e-03
  8.00000e-02	  1.94844e-03
  9.00000e-02	  2.42433e-03
  1.00000e-01	  2.73864e-03
  1.10000e-01	  2.47960e-03
  1.20000e-01	  1.55848e-03
  1.30000e-01	  1.67540e-03
  1.40000e-01	  2.46211e-03
  1.50000e-01	  1.81961e-03
  1.60000e-01	  3.37563e-04
  1.70000e-01	 -9.32151e-05
  1.80000e-01	  3.16018e-05
  1.90000e-01	 -6.56665e-04
  2.00000e-01	 -1.58618e-03
  2.10000e-01	 -2.37678e-03
  2.20000e-01	 -2.64579e-03
  2.30000e-01	 -1.58689e-03
  2.40000e-01	  2.83716e-04
  2.50000e-01	  2.82725e-03
  2.60000e-01	  4.55580e-03
  2.70000e-01	  4.75779e-03
  2.80000e-01	  5.51290e-03
  2.90000e-01	  5.80722e-03
  3.00000e-01	  4.58188e-03
  3.10000e-01	  3.21374e-03
  3.20000e-01	  1.80565e-03
  3.30000e-01	  2.74451e-04
  3.40000e-01	  1.84141e-03
  3.50000e-01	  9.75026e-03
  3.60000e-01	  1.83362e-02
  3.70000e-01	  2.05075e-02
  3.80000e-01	  1.46184e-02
  3.90000e-01	  1.29602e-03
  4.00000e-01	 -9.37244e-03
  4.10000e-01	 -1.16016e-02
  4.20000e-01	 -1.19894e-02
  4.30000e-01	 -9.65224e-03
  4.40000e-01	 -6.21505e-03
  4.50000e-01	 -9.30118e-03
  4.60000e-01	 -1.55120e-02
  4.70000e-01	 -1.83268e-02
  4.80000e-01	 -1.27791e-02
  4.90000e-01	  1.45479e-03
  5.00000e-01	  9.74314e-03
  5.10000e-01	  7.84867e-03
  5.20000e-01	  8.75770e-03
  5.30000e-01	  1.00193e-02
  5.40000e-01	  6.71959e-03
  5.50000e-01	  5.46132e-03
  5.60000e-01	  7.36959e-03
  5.70000e-01	  7.45755e-03
  5.80000e-01	  3.09552e-03
  5.90000e-01	 -4.49604e-03
  6.00000e-01	 -9.96389e-03
  6.10000e-01	 -1.01695e-02
  6.20000e-01	 -1.02808e-02
  6.30000e-01	 -1.03076e-02
  6.40000e-01	 -5.51906e-03
  6.50000e-01	  1.87321e-03
  6.60000e-01	  6.36119e-03
  6.70000e-01	  8.35051e-03
  6.80000e-01	  1.22673e-02
  6.90000e-01	  1.61160e-02
  7.00000e-01	  1.42609e-02
  7.10000e-01	  7.99876e-03
  7.20000e-01	  4.09577e-03
  7.30000e-01	  3.76012e-03
  7.40000e-01	  3.61171e-03
  7.50000e-01	 -3.66321e-04
  7.60000e-01	 -6.73831e-03
  7.70000e-01	 -8.92808e-03
  7.80000e-01	 -7.35304e-03
  7.90000e-01	 -3.67394e-03
  8.00000e-01	  2.10488e-03
  8.10000e-01	  7.38992e-03
  8.20000e-01	  1.24369e-02
  8.30000e-01	  1.85113e-02
  8.40000e-01	  2.37878e-02
  8.50000e-01	  2.63922e-02
  8.60000e-01	  2.13588e-02
  8.70000e-01	 -1.21755e-03
  8.80000e-01	 -2.51210e-02
  8.90000e-01	 -2.45513e-02
  9.00000e-01	 -1.94216e-02
  9.10000e-01	 -2.37423e-02
  9.20000e-01	 -1.64553e-02
  9.30000e-01	  9.89950e-04
  9.40000e-01	  1.40565e-02
  9.50000e-01	  2.34463e-02
  9.60000e-01	  2.74567e-02
  9.70000e-01	  2.37099e-02
  9.80000e-01	  5.25849e-03
  9.90000e-01	 -1.83934e-02
  1.00000e+00	 -1.51399e-02
  1.01000e+00	 -5.71950e-03
  1.02000e+00	 -1.94536e-02
  1.03000e+00	 -3.15764e-02
  1.04000e+00	 -3.04068e-02
  1.05000e+00	 -3.02010e-02
  1.06000e+00	 -3.13489e-02
  1.07000e+00	 -2.56541e-02
  1.08000e+00	 -1.28705e-02
  1.09000e+00	  6.91323e-05
  1.10000e+00	  5.61135e-03
  1.11000e+00	  4.62756e-03
  1.12000e+00	  3.91644e-03
  1.13000e+00	  1.28597e-02
  1.14000e+00	  2.74274e-02
  1.15000e+00	  2.99321e-02
  1.16000e+00	  2.69935e-02
  1.17000e+00	  2.54320e-02
  1.18000e+00	  1.12680e-02
  1.19000e+00	 -2.69385e-03
  1.20000e+00	  7.18232e-04
  1.21000e+00	  6.55257e-03
  1.22000e+00	  7.84362e-03
  1.23000e+00	  1.02801e-02
  1.24000e+00	  1.17503e-02
  1.25000e+00	  9.61319e-03
  1.26000e+00	  8.65975e-03
  1.27000e+00	  1.61596e-02
  1.28000e+00	  2.71656e-02
  1.29000e+00	  3.04477e-02
  1.30000e+00	  2.88186e-02
  1.31000e+00	  2.74224e-02
  1.32000e+00	  2.21274e-02
  1.33000e+00	  1.54104e-02
  1.34000e+00	  9.98326e-03
  1.35000e+00	  3.07391e-03
  1.36000e+00	 -3.71394e-03
  1.37000e+00	 -6.99474e-03
  1.38000e+00	 -5.66542e-03
  1.39000e+00	 -1.58238e-03
  1.40000e+00	 -8.70587e-04
  1.41000e+00	 -6.91137e-03
  1.42000e+00	 -1.40514e-02
  1.43000e+00	 -1.76699e-02
  1.44000e+00	 -1.99941e-02
  1.45000e+00	 -2.02995e-02
  1.46000e+00	 -1.44412e-02
  1.47000e+00	 -6.71629e-03
  1.48000e+00	 -4.87291e-03
  1.49000e+00	 -1.98445e-03
  1.50000e+00	  1.22313e-02
  1.51000e+00	  2.84825e-02
  1.52000e+00	  3.54149e-02
  1.53000e+00	  3.74488e-02
  1.54000e+00	  3.07745e-02
  1.55000e+00	  4.27824e-03
  1.56000e+00	 -2.64370e-02
  1.57000e+00	 -5.58874e-02
  1.58000e+00	 -1.00622e-01
  1.59000e+00	 -1.37638e-01
  1.60000e+00	 -1.40185e-01
  1.61000e+00	 -1.20525e-01
  1.62000e+00	 -9.85378e-02
  1.63000e+00	 -8.60459e-02
  1.64000e+00	 -8.08329e-02
  1.65000e+00	 -7.18303e-02
  1.66000e+00	 -5.88213e-02
  1.67000e+00	 -4.97095e-02
  1.68000e+00	 -4.30757e-02
  1.69000e+00	 -4.25666e-02
  1.70000e+00	 -5.05533e-02
  1.71000e+00	 -5.38383e-02
  1.72000e+00	 -4.73250e-02
  1.73000e+00	 -2.31458e-02
  1.74000e+00	  1.95739e-02
  1.75000e+00	  5.45389e-02
  1.76000e+00	  7.24471e-02
