  5.00000e-03	 -9.43443e-04
  1.00000e-02	 -1.42239e-03
  1.50000e-02	 -1.99112e-03
  2.00000e-02	 -1.90429e-03
  2.50000e-02	 -1.86485e-03
  3.00000e-02	 -1.82504e-03
  3.50000e-02	 -1.78667e-03
  4.00000e-02	 -1.74876e-03
  4.50000e-02	 -1.71056e-03
  5.00000e-02	 -1.67353e-03
  5.50000e-02	 -1.63843e-03
  6.00000e-02	 -1.60609e-03
  6.50000e-02	 -1.57765e-03
  7.00000e-02	 -1.55388e-03
  7.50000e-02	 -1.53527e-03
  8.00000e-02	 -1.52186e-03
  8.50000e-02	 -1.51228e-03
  9.00000e-02	 -1.50426e-03
  9.50000e-02	 -1.49561e-03
  1.00000e-01	 -1.48672e-03
  1.05000e-01	 -1.47767e-03
  1.10000e-01	 -1.46805e-03
  1.15000e-01	 -1.46105e-03
  1.20000e-01	 -1.45804e-03
  1.25000e-01	 -1.45676e-03
  1.30000e-01	 -1.45433e-03
  1.35000e-01	 -1.44820e-03
  1.40000e-01	 -1.43778e-03
  1.45000e-01	 -1.42134e-03
  1.50000e-01	 -1.39656e-03
  1.55000e-01	 -1.36256e-03
  1.60000e-01	 -1.31939e-03
  1.65000e-01	 -1.26797e-03
  1.70000e-01	 -1.20549e-03
  1.75000e-01	 -1.13002e-03
  1.80000e-01	 -1.04770e-03
  1.85000e-01	 -9.69590e-04
  1.90000e-01	 -9.02658e-04
  1.95000e-01	 -8.46603e-04
  2.00000e-01	 -8.00354e-04
  2.05000e-01	 -7.62275e-04
  2.10000e-01	 -7.30262e-04
  2.15000e-01	 -7.05219e-04
  2.20000e-01	 -6.90069e-04
  2.25000e-01	 -6.89089e-04
  2.30000e-01	 -7.06019e-04
  2.35000e-01	 -7.41931e-04
  2.40000e-01	 -7.98855e-04
  2.45000e-01	 -8.79650e-04
  2.50000e-01	 -9.79868e-04
  2.55000e-01	 -1.08559e-03
  2.60000e-01	 -1.17929e-03
  2.65000e-01	 -1.24957e-03
  2.70000e-01	 -1.29559e-03
  2.75000e-01	 -1.32376e-03
  2.80000e-01	 -1.34237e-03
  2.85000e-01	 -1.35379e-03
  2.90000e-01	 -1.35528e-03
  2.95000e-01	 -1.33967e-03
  3.00000e-01	 -1.29628e-03
  3.05000e-01	 -1.21067e-03
  3.10000e-01	 -1.06550e-03
  3.15000e-01	 -8.59084e-04
  3.20000e-01	 -6.11009e-04
  3.25000e-01	 -3.51988e-04
  3.30000e-01	 -1.17870e-04
  3.35000e-01	  6.91192e-05
  3.40000e-01	  2.11479e-04
  3.45000e-01	  3.19744e-04
  3.50000e-01	  3.99890e-04
  3.55000e-01	  4.54751e-04
  3.60000e-01	  4.85583e-04
  3.65000e-01	  4.85612e-04
  3.70000e-01	  4.36918e-04
  3.75000e-01	  3.34112e-04
  3.80000e-01	  1.87458e-04
  3.85000e-01	  6.27535e-07
  3.90000e-01	 -2.19794e-04
  3.95000e-01	 -4.53682e-04
  4.00000e-01	 -6.81839e-04
  4.05000e-01	 -9.03562e-04
  4.10000e-01	 -1.13319e-03
  4.15000e-01	 -1.37893e-03
  4.20000e-01	 -1.63949e-03
  4.25000e-01	 -1.90116e-03
  4.30000e-01	 -2.15079e-03
  4.35000e-01	 -2.41009e-03
  4.40000e-01	 -2.69878e-03
  4.45000e-01	 -2.99626e-03
  4.50000e-01	 -3.26211e-03
  4.55000e-01	 -3.43801e-03
  4.60000e-01	 -3.46444e-03
  4.65000e-01	 -3.28829e-03
  4.70000e-01	 -2.84602e-03
  4.75000e-01	 -2.11212e-03
  4.80000e-01	 -1.14735e-03
  4.85000e-01	 -8.61049e-05
  4.90000e-01	  9.16019e-04
  4.95000e-01	  1.77813e-03
  5.00000e-01	  2.53258e-03
  5.05000e-01	  3.23019e-03
  5.10000e-01	  3.86664e-03
  5.15000e-01	  4.39801e-03
  5.20000e-01	  4.77243e-03
  5.25000e-01	  4.95717e-03
  5.30000e-01	  4.93511e-03
  5.35000e-01	  4.70613e-03
